Met file for Wind River, Washington, USA

&environ
difsky = 0.0
ca = 410.663661655329
press = 96777.473218838
/

&latlong
lat=45 49 13.8
long=121 57	6.8394
tzlong=120
lonhem='W'
lathem='N'
/

startdate and enddate format: dd/mm/yy
&metformat
dayorhr=1
khrsperday=48
nocolumns=9
startdate='01/01/14'
enddate='31/12/14'
columns='DATE'	'TAIR'	'WIND'	'RH%'	'PRESS'	'RAD'	'PAR'	'TSOIL'	'CA'
/

DATA STARTS
256	14.90643	1.783051	31.40425	96330.99	0	0	13.73333333	411.0746292
256	14.40034	1.353803	32.71394	96341.87	0	0	13.70233333	413.0957962
256	13.93685	0.8885502	34.16248	96357.48	0	0	13.66266667	415.5200987
256	13.50739	1.428084	35.20384	96371.77	0	0	13.616	416.062839
256	13.25106	1.017241	36.65611	96376.57	0	0	13.59666667	417.9504484
256	11.99529	1.634202	42.86761	96374.64	0	0	13.533	424.790838
256	12.512	0.5573664	39.39133	96383.54	0	0	13.504	420.4646968
257	12.27837	1.07954	39.48394	96383.87	0	0	13.46566667	419.786886
257	11.73163	0.7525887	42.62298	96383.43	0	0	13.426	423.8811315
257	11.64281	0.3946661	42.84776	96394.54	0	0	13.39466667	422.2590779
257	10.89257	1.053221	45.84061	96397.81	0	0	13.361	426.2384561
257	10.4521	0.5782281	48.04681	96397.14	0	0	13.326	427.9040726
257	10.78184	0.5018423	46.7146	96396.6	0	0	13.29066667	421.7132544
257	10.09644	0.7129067	49.63509	96396.58	0	0	13.262	424.6273857
257	9.933173	0.5417556	50.25495	96400.22	0	0	13.22633333	423.6659523
257	9.663112	0.9056674	51.36819	96408.6	0	0	13.17533333	425.0113136
257	9.698711	0.7465885	51.33279	96425.1	0	0	13.175	423.2814329
257	10.13151	0.4997832	48.82762	96432.18	0	0	13.13966667	419.6441338
257	9.88081	0.8113686	50.16048	96455.52	0	0	13.10333333	420.5685157
257	10.85378	1.116195	46.23933	96465.19	0	0	13.07166667	415.6634679
257	10.71586	0.9985287	49.45917	96469.28	18.2	60.15	13.04433333	420.9513228
257	12.15294	0.8048184	48.98808	96477.53	49.82	130	13.01566667	417.7318861
257	14.33685	0.4683291	42.03357	96480.21	237	483.2	12.988	411.1279948
257	16.50933	0.5437216	38.43344	96484.31	330.7	696.3	12.97533333	407.713661
257	19.18719	0.4651024	30.66301	96483.51	420.2	903	12.97	397.984831
257	21.20601	1.698592	25.89394	96471.12	503	1095	12.97766667	394.4179748
257	22.49002	2.940589	20.98456	96463.7	563.7	1223	13.035	386.4056097
257	23.30022	3.618851	18.75412	96449.02	637.3	1400	13.09466667	385.4971875
257	23.71576	4.192566	17.6286	96435.91	693.5	1530	13.192	385.7277323
257	24.13765	4.130742	16.40879	96421.52	734	1627	13.295	385.912151
257	24.35043	4.491814	15.58141	96414.36	741	1630	13.38866667	386.0342139
257	24.46262	4.182455	15.24226	96404.85	758	1681	13.488	386.0339836
257	24.87644	3.930589	14.69773	96380.36	696.1	1492	13.55866667	386.3658731
257	25.21848	3.495702	14.40593	96363.09	655.9	1382	13.62866667	386.5821387
257	25.65474	3.029429	14.24345	96338.44	669.9	1466	13.68966667	386.6009566
257	26.16096	2.861625	14.09901	96313.77	612.7	1332	13.751	386.6957409
257	26.30466	2.949804	14.07277	96298.87	565.9	1249	13.78666667	386.646617
257	26.55691	2.323445	14.30089	96294.38	549.4	1277	13.832	386.5914903
257	26.22026	2.670417	14.73406	96284.73	455.6	1045	13.84733333	386.5875972
257	25.78128	2.857203	15.06709	96277.15	360	822	13.88333333	386.5637737
257	25.29265	2.299783	15.41219	96272.5	284.2	660.2	13.90233333	390.4312258
257	24.79537	1.759522	15.72108	96271.14	209.3	508.3	13.90866667	391.343864
257	24.33305	1.239514	15.92557	96275.96	120.8	310.2	13.91233333	391.47423
257	21.55926	0.8346144	22.98747	96293.59	47.57	140.3	13.90433333	397.6430516
257	19.51316	1.844688	29.05781	96323.91	0	0	13.88666667	403.4068235
257	18.80666	1.927256	29.55891	96348.01	0	0	13.87566667	405.0241354
257	17.723	1.2044	32.17648	96362.95	0	0	13.86	408.4206411
257	17.07226	1.534016	33.32743	96381.46	0	0	13.83666667	411.4355819
257	16.49842	0.751712	36.51253	96401.21	0	0	13.809	414.9931463
257	16.09177	1.190204	35.28653	96409.71	0	0	13.765	414.7540513
257	15.32775	1.71475	37.5584	96418.51	0	0	13.73433333	417.0904317
257	14.88745	1.092865	39.84508	96435.04	0	0	13.7	419.2793871
257	14.61963	0.8316558	41.53989	96442.41	0	0	13.66	422.1506692
257	14.45922	0.8896638	40.98425	96440.73	0	0	13.63233333	421.9806307
257	14.24059	0.6339914	41.25381	96442.31	0	0	13.59466667	419.590988
258	13.5673	1.039081	44.35915	96450.61	0	0	13.56	423.9872152
258	13.11226	0.6588742	45.75526	96441.64	0	0	13.53	424.2853534
258	13.62292	0.8383203	42.64478	96430.18	0	0	13.49933333	419.6447338
258	12.64785	1.138538	47.26467	96426.76	0	0	13.46333333	426.0021778
258	12.59859	0.6588136	47.2322	96420.3	0	0	13.44266667	425.6969906
258	12.7841	0.7306387	46.10025	96406.36	0	0	13.42133333	424.3933912
258	12.73706	0.7504597	45.85731	96399.04	0	0	13.37733333	422.3148408
258	11.91192	1.01871	49.06582	96397.38	0	0	13.34233333	426.7307347
258	11.86737	0.985292	49.15997	96396.55	0	0	13.31133333	426.0303445
258	12.34717	0.589992	46.6804	96399.17	0	0	13.285	420.4686422
258	11.75296	1.067386	48.92173	96414.05	0	0	13.25366667	426.0803868
258	11.9967	0.9956561	48.19339	96430.95	0	0	13.22233333	423.5055424
258	11.76023	1.117603	49.40065	96439.12	0	0	13.19866667	422.8689453
258	13.4324	1.014431	43.74424	96434.88	19.71	60.27	13.16833333	416.2060742
258	13.55741	0.9377812	48.87292	96430.4	45.25	134.5	13.14333333	420.3487145
258	15.66802	0.6802614	42.56022	96420.44	217.6	442.5	13.12333333	412.0373489
258	18.12062	0.53887	36.88406	96412.51	304.5	645.5	13.11033333	408.0378217
258	20.2237	0.1572695	31.41188	96400.12	390	842	13.09633333	400.3739497
258	22.48665	2.304225	26.38934	96386.03	467.6	1023	13.129	394.9279663
258	24.30664	2.833291	21.80321	96368.36	543.3	1204	13.17066667	388.9062258
258	25.26418	3.276443	18.7277	96339.23	606.8	1345	13.24466667	386.6706842
258	25.94213	3.430201	17.15147	96313.39	644.2	1435	13.332	386.4724644
258	26.35373	4.007352	16.02086	96290.6	669.7	1500	13.43766667	386.5630123
258	26.76734	3.4406	15.71711	96262.54	729	1636	13.54333333	386.7103911
258	26.95218	3.569267	15.65826	96235.6	721	1619	13.65266667	386.6901071
258	27.32471	4.279385	15.10615	96202.87	647.7	1462	13.74366667	387.1319416
258	27.76049	4.107283	14.49405	96179.86	615.3	1397	13.81533333	387.1899027
258	28.06014	3.579709	14.15557	96156.77	675	1537	13.88766667	387.8361883
258	28.12221	2.708306	14.32126	96145.94	643.6	1478	13.95566667	387.918243
258	28.09271	2.899257	14.56195	96138.87	556.1	1288	13.992	387.7498342
258	27.58177	2.400047	14.76427	96138.29	477	1101	14.03466667	387.4884229
258	26.96364	2.556232	15.3115	96144.42	320.8	761	14.074	387.4605445
258	26.65963	2.025184	15.41149	96146.94	209.1	493.7	14.103	387.4402657
258	26.00852	0.8631668	18.67909	96148.13	156.8	367.6	14.12033333	387.8548306
258	24.62545	0.6522961	23.94592	96146.4	112.3	263.5	14.14433333	387.8549453
258	23.2823	2.094776	28.89591	96150.18	72	171.7	14.16066667	391.9174695
258	21.74429	1.937118	32.26573	96155.2	29.43	79.2	14.16633333	397.7921325
258	20.88348	1.940207	31.25964	96151.8	0	0	14.154	401.7942685
258	19.61941	1.816737	34.26218	96155.37	0	0	14.138	407.6924067
258	18.83256	1.957842	34.60443	96160.71	0	0	14.114	410.5801139
258	17.98109	1.326587	37.89303	96189.01	0	0	14.09166667	412.6439899
258	17.7807	1.089831	40.30005	96208.31	0	0	14.06533333	418.2720171
258	17.31335	1.811671	38.73046	96220.43	0	0	14.035	420.5026212
258	17.0593	0.8915786	40.07298	96231.43	0	0	13.997	421.5376669
258	16.87649	0.914962	40.67653	96244.71	0	0	13.96133333	423.8464024
258	15.56754	0.893604	46.64862	96247.81	0	0	13.92633333	430.0169576
258	15.54949	0.6872883	46.18729	96244.31	0	0	13.908	431.2268302
258	15.88175	0.8794829	43.59866	96253.33	0	0	13.87666667	429.9689948
259	15.28315	1.194085	46.30167	96246.4	0	0	13.85066667	433.8069814
259	15.19236	1.012117	46.03126	96226.55	0	0	13.82533333	434.7097434
259	14.73158	0.6155256	47.69915	96225.17	0	0	13.80066667	437.2296148
259	14.21293	0.5442165	50.03514	96226.2	0	0	13.77366667	439.4823288
259	14.0394	0.4500494	50.13235	96225.27	0	0	13.758	438.5422924
259	14.55307	0.1267712	47.21142	96239.07	0	0	13.73266667	433.6545279
259	14.23409	0.6849638	50.5711	96265.14	0	0	13.711	436.549294
259	13.64827	0.1690571	53.94003	96300.13	0	0	13.67766667	430.8431794
259	13.30309	0.1442046	55.61979	96330.47	0	0	13.65566667	429.7092738
259	12.71714	0.8385009	56.97645	96347.84	0	0	13.62833333	434.9456869
259	12.05254	0.728184	59.57563	96360.92	0	0	13.59666667	440.0111954
259	11.42015	0.8631301	62.18131	96381.29	0	0	13.56933333	447.5637278
259	11.54225	0.6630788	62.60724	96399.42	0	0	13.545	445.227244
259	12.36842	0.4810686	61.20573	96399.15	21.15	65.34	13.531	443.5543852
259	13.94063	0.2471962	59.26424	96399.58	53.72	152.3	13.487	433.9225393
259	14.38733	0.5465283	59.33722	96399.55	182.4	381	13.47666667	433.9007246
259	15.57388	0.2413988	57.24411	96381.32	226.2	490.3	13.46233333	420.3487258
259	16.68783	0.443608	57.32872	96369.29	354.5	769	13.461	409.4628557
259	17.59409	0.5419956	53.53752	96359.92	382.9	848	13.47866667	405.1109801
259	18.09631	0.91801	53.25894	96345.56	452.5	1005	13.511	403.2093298
259	19.19196	0.5562044	50.2157	96324.91	487.9	1094	13.55566667	399.6692107
259	20.2263	0.7629786	46.48586	96295.75	467.6	1055	13.612	392.4369861
259	21.30012	0.7101499	43.3696	96269.23	513.5	1173	13.68333333	388.3793579
259	21.90236	0.9672373	41.95566	96270.81	565.4	1285	13.759	386.0103455
259	22.85508	1.468114	36.62936	96262.54	560.3	1281	13.84433333	386.7787556
259	23.97003	1.648967	35.23839	96248.18	515.7	1182	13.92833333	385.9677519
259	23.63056	2.621091	38.03419	96251.85	610.4	1390	14.006	385.0060325
259	23.43098	2.359844	39.90408	96239.06	645.2	1482	14.07	383.2417986
259	24.13793	1.899724	38.51205	96228.53	468.4	1079	14.134	383.1231249
259	24.28611	1.795591	37.46244	96216.85	463.2	1088	14.179	384.3117218
259	24.31432	1.502015	36.06832	96202.98	523.3	1224	14.215	385.4858334
259	23.84633	2.35386	36.46221	96178.18	392.7	939	14.256	386.2065878
259	23.0192	2.628815	38.40067	96177.67	354.7	851	14.28	386.2163777
259	22.74674	0.7162362	40.00128	96186.05	201.8	493.8	14.29666667	386.1857272
259	22.07856	0.2192333	42.57453	96189.49	132.7	326.9	14.30866667	386.1864734
259	20.93027	1.737424	47.71061	96193.45	114	280.4	14.30533333	389.8906147
259	19.44323	1.239047	55.56199	96199.94	29.25	82.6	14.30833333	394.6056698
259	18.62635	0.5883873	57.30122	96209.73	0	0	14.28866667	400.2449523
259	17.95023	1.330288	59.0471	96216.67	0	0	14.27133333	403.6324144
259	17.40852	0.445443	60.54945	96223.63	0	0	14.26233333	405.5892412
259	16.88532	1.407317	61.90741	96205.25	0	0	14.23733333	411.0271628
259	16.33724	0.3099248	66.29523	96227.13	0	0	14.218	412.158139
259	15.94648	0.4828167	65.21596	96235.02	0	0	14.19933333	418.6850647
259	15.478	0.9644082	68.55337	96208.25	0	0	14.17166667	419.5749369
259	15.9022	0.6723742	64.77641	96196.66	0	0	14.15433333	419.415175
259	15.33265	1.363054	68.41839	96183.62	0	0	14.142	423.5404703
259	15.56559	0.9894329	65.28862	96141.24	0	0	14.12166667	423.6371447
259	15.27647	0.9614387	66.27702	96131.26	0	0	14.122	428.7743868
260	15.17032	0.8248301	67.54517	96136.49	0	0	14.095	427.8645504
260	14.85566	0.4027616	68.23483	96124.89	0	0	14.07466667	427.6871076
260	14.78258	0.6626543	66.65112	96083.19	0	0	14.06866667	429.1290119
260	14.23535	0.8644004	67.47932	96055.71	0	0	14.05233333	434.7850651
260	13.73775	0.86259	70.74885	96024.02	0	0	14.04133333	438.2124657
260	14.17975	0.2826942	67.30115	95999.65	0	0	14.024	431.5830594
260	13.94563	0.4475184	67.85721	95975.47	0	0	14.00266667	432.3846297
260	13.86198	0.8834739	67.64749	95956.15	0	0	13.974	435.527268
260	13.93897	0.6623103	65.80008	95926.51	0	0	13.96366667	432.8307242
260	14.03523	0.2584113	63.5074	95900.25	0	0	13.951	433.1554529
260	13.49044	0.3555346	68.51459	95895.02	0	0	13.93866667	439.343369
260	13.31869	1.455349	69.8397	95904.82	0	0	13.92533333	441.2917569
260	13.93014	0.6181	65.40583	95890.95	0	0	13.90866667	436.8940519
260	14.18491	0.2956868	64.70974	95862.76	16.1	36.09	13.905	435.3382973
260	13.94667	1.024287	67.22594	95823.46	39.82	90.8	13.896	436.0486424
260	15.01123	0.5695332	63.67808	95817.03	56.82	134.4	13.895	430.7907104
260	16.55043	1.115857	56.8329	95808.75	123	287.2	13.901	424.5204187
260	17.96169	0.8850319	52.64898	95789.57	246.3	554.7	13.91966667	413.2278525
260	19.10302	0.4403754	46.18333	95794.85	399.2	888	13.948	405.7548349
260	19.86965	1.018728	48.2117	95771.73	285.7	658	13.98566667	404.7712189
260	21.75191	0.3162555	40.5631	95746.04	380.8	872	14.028	397.3046141
260	23.44209	0.3321453	33.08699	95709.36	376.6	859	14.08766667	392.0913855
260	24.81733	0.5702325	27.69506	95676.98	611.8	1405	14.14533333	390.7692131
260	25.40079	1.740917	26.27687	95683.98	552.9	1270	14.22233333	389.4927811
260	25.56545	1.889013	29.79818	95668.08	531.2	1230	14.30466667	387.9206142
260	25.45093	1.981103	31.95261	95653.84	588.8	1362	14.38333333	390.3443216
260	24.49638	1.621046	34.80848	95637.73	498.8	1161	14.45933333	392.9162833
260	23.72015	2.285077	37.41198	95643.86	419.2	976	14.51566667	394.6651496
260	23.10498	2.29946	40.31646	95659.45	237.7	574.3	14.56766667	394.7900865
260	22.65155	2.202604	41.74448	95651.65	269.1	638.4	14.602	394.5787911
260	22.09686	1.658934	45.63158	95683.81	175.4	415.4	14.61733333	395.4509485
260	21.6924	2.065677	48.5358	95691.38	158.4	383.7	14.627	397.0674295
260	21.69187	1.819562	50.64496	95702.87	89.1	217	14.634	396.9603731
260	21.36794	1.698328	50.48772	95711.14	110.6	267.4	14.635	398.004459
260	20.96464	1.978879	47.55715	95723.26	52.69	129.2	14.63533333	398.4420772
260	20.49599	1.552101	47.7366	95727.75	20.74	53.67	14.62833333	399.7235896
260	19.82593	1.300442	51.02841	95756.77	12.05	31.73	14.62133333	402.2878796
260	19.52195	1.903745	52.31731	95754.25	0	0	14.617	400.7870141
260	19.30581	1.439684	52.4235	95739.49	0	0	14.60733333	401.6409506
260	18.79422	1.424154	54.87447	95751.98	0	0	14.592	405.2978579
260	18.65962	0.8309782	55.88993	95793.2	0	0	14.573	407.3099787
260	18.62758	0.6687958	58.24322	95827.49	0	0	14.563	404.5817817
260	18.21666	0.7258477	63.08539	95806.47	0	0	14.54233333	402.2849489
260	18.16616	1.210188	62.87576	95809.86	0	0	14.53833333	403.5360809
260	17.74569	0.3886716	64.8263	95821.5	0	0	14.52366667	405.5618702
260	17.5464	0.7711411	65.77348	95813.15	0	0	14.51366667	409.3520067
260	16.97729	0.9826136	68.31194	95785.39	0	0	14.50633333	415.732655
260	16.72048	0.1989934	69.45565	95780.73	0	0	14.49566667	414.6263672
261	16.69189	0.4915485	69.68105	95777.79	0	0	14.49033333	415.2427192
261	16.16869	0.664937	71.82657	95782.46	0	0	14.484	422.9222474
261	16.00112	0.7122846	72.75402	95782.86	0	0	14.47833333	421.0472631
261	15.55878	0.9994157	74.20109	95771.48	0	0	14.46133333	429.4959896
261	15.78268	0.6803443	73.09326	95763.59	0	0	14.44733333	423.3854788
261	15.36835	1.05741	74.78928	95770.12	0	0	14.43	428.8466209
261	14.86966	0.5511386	77.39127	95793.85	0	0	14.42233333	433.2734489
261	14.59395	0.496512	78.69521	95792.35	0	0	14.40266667	437.9833705
261	14.28829	0.2744427	80.53894	95798.09	0	0	14.38933333	439.2728146
261	14.1358	0.9117573	81.25517	95818	0	0	14.37533333	440.6302528
261	14.44867	0.3066339	79.97943	95853.77	0	0	14.347	431.7183344
261	14.55526	1.060163	79.27258	95878.64	0	0	14.337	433.3403762
261	14.44298	0.3023207	80.06322	95913.6	0	0	14.333	435.987661
261	15.1662	0.3819771	77.15726	95954.29	12.54	30.1	14.326	430.0213205
261	14.98765	0.3374995	79.74128	95976.97	31.38	75.7	14.31633333	437.1077847
261	15.42316	0.4871122	78.72906	95998.79	84.3	201.5	14.33	435.997873
261	15.96183	0.7302501	79.1026	96027.97	68.02	167.3	14.337	431.8385611
261	16.51157	0.6184289	77.93692	96066.92	133.6	324.5	14.34666667	426.8129773
261	17.27822	0.5629547	73.38726	96096.9	124.8	311.8	14.36866667	405.0277315
261	17.10301	2.73267	73.45618	96129.03	144.5	358	14.39166667	395.341453
261	17.25441	1.337141	71.39895	96152.5	192.2	468.2	14.41566667	394.6915672
261	17.00097	1.161285	71.58414	96182.1	347.4	838	14.45	392.3632565
261	17.42611	1.561187	68.97192	96201.57	184.3	456.4	14.49533333	390.0224913
261	17.12421	4.195308	67.54911	96240.91	163.1	403.3	14.521	390.2611458
261	17.57722	2.505093	64.93255	96242.55	184.9	451	14.537	389.3965534
261	17.57864	2.641235	64.76695	96249.05	201.2	490.7	14.55166667	389.4259159
261	17.55583	3.4935	64.53127	96247.12	505	1183	14.564	389.8301853
261	17.45126	2.579413	65.81898	96271.06	301.2	715	14.58833333	389.8338384
261	17.40621	2.254184	66.98907	96278.95	173.8	419.2	14.605	390.5260093
261	17.5066	1.889924	67.01179	96296.78	117.3	291.8	14.60666667	389.9212333
261	17.71781	1.516533	66.6169	96312.64	100.9	248.6	14.60366667	388.8665596
261	17.68351	2.468528	66.99924	96323.76	110.8	270.8	14.60266667	389.4427208
261	17.42196	2.395048	69.25253	96343.51	96.4	235	14.60933333	390.9789885
261	17.09813	1.959849	72.33417	96362.4	63.97	158.7	14.60966667	391.37022
261	16.54201	2.100993	75.91083	96386.1	61.4	151.5	14.622	392.2895546
261	16.17949	2.178505	78.60023	96400.32	44.12	106.1	14.62366667	393.7347523
261	16.05476	2.39718	79.07557	96421.44	7.86	21.59	14.62433333	394.9608874
261	16.16863	2.402737	77.44987	96451.13	0	0	14.616	397.3559507
261	16.27581	1.320117	76.25221	96497	0	0	14.605	398.1255972
261	15.91054	0.9917324	78.91856	96532.56	0	0	14.59266667	401.9199324
261	16.09058	1.015796	77.25046	96552.93	0	0	14.58333333	400.8991934
261	15.97353	0.3558816	77.69246	96558.32	0	0	14.58366667	402.2992032
261	15.64545	0.5066335	79.53951	96578.9	0	0	14.574	406.6374978
261	15.64129	1.252012	79.49481	96597.99	0	0	14.566	406.5420175
261	15.25107	0.7040012	81.49542	96622.51	0	0	14.562	409.9846524
261	15.02074	0.5175339	81.86965	96637.47	0	0	14.54566667	411.1652612
261	15.05292	0.4900268	81.31779	96641.05	0	0	14.53466667	411.6615001
261	15.48606	1.88537	78.05428	96660.11	0	0	14.523	408.5729471
262	16.03377	1.762046	73.51327	96667.6	0	0	14.506	400.4078953
262	15.87407	1.78496	73.33812	96687.56	0	0	14.49166667	406.3426677
262	15.11674	0.6193794	79.01524	96701.32	0	0	14.483	407.4509036
262	14.65352	0.3870614	81.89737	96707.1	0	0	14.463	416.0068958
262	14.77969	0.4145669	79.9985	96713.91	0	0	14.44933333	411.3410149
262	14.49728	0.7519864	81.69978	96724.82	0	0	14.43666667	416.5502582
262	14.59419	0.6668862	80.46728	96742	0	0	14.41633333	411.1856472
262	14.64682	0.5345844	80.01502	96760.07	0	0	14.41566667	411.4647386
262	14.36092	0.7804343	82.37607	96796.87	0	0	14.39166667	419.2856565
262	14.40308	0.1694378	82.35589	96819.75	0	0	14.38066667	420.3511973
262	14.1276	0.1085008	83.28928	96840.32	0	0	14.384	421.8977608
262	14.08826	1.071294	83.28958	96870.03	0	0	14.381	421.0317439
262	14.03643	1.14058	83.68251	96891.99	0	0	14.37733333	424.8953371
262	14.50039	0.7711532	82.771	96921.01	22.16	59.43	14.355	423.4466006
262	16.22022	0.2883377	75.01448	96941.38	46.51	128.3	14.34566667	413.4755245
262	17.80916	0.7768987	68.69603	96951.11	121.8	276.4	14.32966667	408.3009882
262	18.38505	0.9178123	63.92759	96958.25	312.3	686.1	14.328	406.4475377
262	18.97017	0.8241659	59.87129	96954.69	393.8	883	14.342	391.9649062
262	19.57313	0.969835	55.53935	96954.63	493.8	1113	14.36333333	388.6871133
262	20.07463	0.2396908	52.45082	96937.93	541.1	1240	14.38466667	387.3264879
262	21.04569	0.08056045	49.04976	96919.85	596.3	1380	14.431	385.8287067
262	21.53842	1.582794	44.51421	96901.01	641	1494	14.48666667	385.2104991
262	22.33367	0.9664931	42.14302	96880.94	674.1	1584	14.53433333	385.073317
262	23.28665	1.250837	39.96168	96852.8	699.7	1649	14.58533333	384.4960652
262	23.67316	1.750337	40.27633	96832.02	710	1681	14.64233333	384.2609847
262	24.06052	2.168139	41.22377	96819.99	708	1686	14.68966667	384.2792308
262	24.36224	1.868647	40.5861	96804.33	691.7	1658	14.74233333	384.9675869
262	24.45524	2.799059	39.37749	96784.97	664	1602	14.79266667	386.108457
262	24.40738	3.085091	40.09698	96765.82	621.2	1515	14.857	386.0157516
262	24.51873	3.306121	40.94925	96743.83	565.5	1387	14.89833333	385.4441933
262	24.6489	2.183839	41.17598	96746.32	506.2	1251	14.93433333	384.9524679
262	24.36051	2.61189	42.51332	96740.14	427.1	1065	14.96366667	385.7137265
262	24.11747	1.904053	43.79315	96736.5	347.9	881	14.97166667	385.0644526
262	23.8477	1.891224	44.8431	96727.41	255.1	660.5	14.98466667	385.031825
262	22.77059	2.083255	49.53426	96715.3	165	445	14.994	386.3596408
262	21.27433	1.742719	55.7856	96722.2	98.3	287.9	14.994	390.5027455
262	20.12507	1.406488	60.46953	96741.83	25.68	91.5	14.98666667	393.7593095
262	19.57822	0.6196464	62.19181	96772.99	0	0	14.97766667	394.8921612
262	18.78983	1.255991	64.98342	96793.38	0	0	14.96066667	399.3305116
262	17.94018	1.451216	68.1755	96820.18	0	0	14.94566667	403.9742131
262	17.40174	1.716375	70.03447	96839.82	0	0	14.927	406.8452828
262	16.81734	1.166889	73.31589	96843.32	0	0	14.904	412.7821827
262	16.03924	1.039678	77.45475	96839.51	0	0	14.87833333	417.124014
262	15.75773	0.5098288	78.19256	96839.48	0	0	14.83133333	417.1349825
262	15.54854	0.9189604	78.273	96847.78	0	0	14.826	417.2101649
262	15.09859	0.7652761	79.35439	96849.01	0	0	14.79566667	418.7470836
262	14.77019	0.4588273	80.33618	96843.89	0	0	14.776	420.5534622
262	14.49265	0.4444299	81.72717	96848.11	0	0	14.746	420.2008163
263	14.109	1.252841	81.38321	96846.72	0	0	14.71766667	423.411205
263	13.91758	0.8635237	82.63351	96843.54	0	0	14.69266667	422.0950278
263	13.43893	0.7223943	83.53397	96836.14	0	0	14.66533333	426.7265326
263	12.98584	0.3064876	86.82867	96837.62	0	0	14.64133333	425.7045893
263	12.81337	0.7145231	85.09342	96835.27	0	0	14.61133333	427.7643492
263	12.20115	0.9315618	88.33871	96835.88	0	0	14.57866667	432.3865647
263	11.94869	0.8222236	89.46017	96837.6	0	0	14.56166667	434.7449494
263	12.06175	0.3561667	88.58125	96837.22	0	0	14.533	431.4525444
263	11.86432	0.8653381	89.05623	96842.77	0	0	14.50033333	431.5994207
263	11.57931	1.12883	89.56696	96846.69	0	0	14.47833333	434.8516547
263	11.56769	1.125697	90.74596	96860.15	0	0	14.453	437.3436592
263	11.94485	0.8578883	87.9715	96873.92	0	0	14.42866667	428.9959279
263	11.84986	0.963106	88.81235	96879.43	0	0	14.39733333	429.4529285
263	12.56036	1.106006	86.02814	96884.34	12.43	44.77	14.37166667	428.3305314
263	14.2873	0.730013	80.25263	96877.98	25.84	81.7	14.34433333	423.4803438
263	16.81719	0.1986516	70.74537	96881.48	180.5	381.5	14.32633333	414.9544816
263	19.11011	0.7213311	61.69638	96881.03	294.1	642.6	14.31066667	408.4690492
263	20.80034	1.774363	54.3442	96871.55	380.3	848	14.30566667	400.3819696
263	22.33084	3.522517	47.27258	96860.1	462.5	1041	14.30866667	392.2973963
263	23.08828	3.728653	43.60118	96838.74	536.7	1214	14.344	389.9238732
263	23.73473	4.280753	40.46416	96818.34	600.6	1361	14.40366667	389.7158403
263	24.52787	3.683937	37.02681	96792.01	651.2	1482	14.48666667	389.4607274
263	25.21561	4.296533	34.10128	96761.6	689.6	1576	14.57766667	389.2580325
263	25.88153	4.898393	32.18737	96717.09	715	1641	14.67	388.7797465
263	26.50249	5.108884	30.36457	96670.91	726	1675	14.76133333	388.5804071
263	27.09316	5.017582	29.70198	96624.2	725	1678	14.83633333	388.5781736
263	27.50452	4.02835	29.44305	96590.33	708	1648	14.90333333	388.4817234
263	27.67544	4.124411	28.97549	96560.07	676	1588	14.96166667	388.5642179
263	27.84966	4.585443	28.53374	96528.76	630.5	1499	14.99933333	388.5903885
263	27.97275	4.436808	28.01605	96505.01	575.6	1379	15.06433333	388.5938906
263	28.1623	3.026545	27.64075	96491.7	510.1	1235	15.10866667	388.583047
263	28.06319	2.362763	27.16823	96465.54	435.3	1065	15.144	388.7300069
263	27.65741	1.814317	26.91302	96445.73	349.7	875	15.161	388.9637294
263	27.26359	1.166887	27.17783	96428.34	262.5	672.9	15.17366667	389.6427726
263	26.81706	0.3319281	27.88919	96422.26	152.7	385.1	15.186	390.0870541
263	26.37523	0.7148262	28.80097	96442.21	74.5	202.2	15.18466667	390.4289632
263	25.2392	0.5158934	31.40697	96473.3	20.26	73.7	15.18866667	393.5460724
263	24.63323	0.3173957	32.71582	96492.49	0	0	15.16933333	394.6721386
263	24.31984	0.3429526	33.47842	96496.64	0	0	15.14933333	394.3642432
263	22.62638	0.1329214	38.8629	96504.37	0	0	15.13133333	403.3192726
263	21.50891	0.8687242	42.87027	96512.73	0	0	15.09166667	407.8405211
263	19.90735	1.134636	49.1644	96522.71	0	0	15.06933333	415.0172518
263	19.40691	2.003263	50.77806	96520	0	0	15.051	416.6518247
263	18.92011	2.392743	52.4593	96518.22	0	0	15.02833333	418.1297062
263	19.2388	2.221701	50.68702	96517.52	0	0	14.99966667	416.0909283
263	18.32344	2.250626	54.2244	96511.47	0	0	14.97033333	419.9093836
263	18.38214	2.702734	53.60928	96499.98	0	0	14.94833333	418.9582975
263	17.82083	1.819412	55.42279	96497.01	0	0	14.92533333	421.4279306
264	17.60348	1.768547	56.0029	96488.48	0	0	14.90266667	421.7527582
264	17.6174	1.878415	55.53325	96467.08	0	0	14.883	422.0063177
264	17.39725	1.685869	55.96884	96448.79	0	0	14.864	422.2347841
264	16.71255	1.236234	58.39202	96446.62	0	0	14.83066667	424.2995526
264	16.75843	1.35536	58.11202	96445.01	0	0	14.80433333	426.4798951
264	16.4724	1.290329	58.87236	96438.47	0	0	14.78433333	424.4433913
264	15.87379	1.039335	61.36782	96424.5	0	0	14.75633333	426.8621111
264	16.23016	0.978565	59.29681	96410.74	0	0	14.729	423.2171955
264	15.92589	1.123611	60.38261	96407.6	0	0	14.70266667	425.3085024
