Program:    MAESPA                                                                          
 Fluxes for each layer on an hourly basis
 Rows: absorbed PAR (umol m-2 leaf s-1) 
       photosynthesis net of Rleaf (umol m-2 leaf s-1) 
       transpiration (umol m-2 leaf s-1) 

 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   20
    708.02     518.59     390.70     299.61     231.45     160.23
     12.42      11.14       9.52       8.01       6.63       4.92
   1443.45    1257.35    1074.16     918.10     782.67     621.57
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   21
    753.35     556.71     420.04     320.29     258.82     180.08
     12.45      11.34       9.77       8.20       7.00       5.26
   1626.74    1436.93    1235.12    1054.11     921.46     736.30
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   22
    785.81     585.83     442.80     337.16     272.26     183.71
     12.46      11.47       9.94       8.36       7.13       5.27
   1820.61    1627.84    1408.17    1203.85    1054.02     831.49
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   23
    794.79     594.01     448.39     340.64     271.47     193.35
     12.48      11.54      10.02       8.43       7.15       5.49
   1908.58    1714.23    1485.25    1271.08    1107.15     900.76
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
